Environment Canada
Monthly Values for January - 2001

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"GODS LAKE NARROWS A","54.550","-94.483","MB","-15.2","0",NA,"-3.0","0","-30.5","0","29.0","0",NA,"29.0","0",NA,"","8","","",NA,"1028.2","0.0","5061067"
"ISLAND LAKE A","53.850","-94.650","MB","-15.9","0","5.6","-1.1","0","-32.0","0","23.6","0","91.0","18.6","0","93.0","37.0","6","",,NA,"1050.1","0.0","5061376"
"KELSEY DAM CS","56.038","-96.510","MB","-18.0","0",NA,"-3.2","0","-31.6","0","",,NA,"",,NA,"","","",,NA,"1115.3","0.0","5061422"
"LYNN LAKE A","56.864","-101.076","MB","-16.6","0","7.7","-0.4","0","-36.7","0","36.8","0","133.0","26.2","0","129.0","26.0","9","74.6","0","84.0","1073.5","0.0","5061646"
"MISSI","57.317","-98.167","MB","-18.0","0",NA,"-4.4","0","-33.0","0","",,NA,"",,NA,"","","","",NA,"1116.7","0.0","5061765"
"TADOULE LAKE CS","58.716","-98.502","MB","-20.6","0",NA,"-5.2","0","-35.8","0","17.1","0",NA,"17.1","0",NA,"","7","",,NA,"1195.8","0.0","5062840"
"THOMPSON A","55.803","-97.863","MB","-17.6","0","6.3","-1.6","0","-33.8","0","29.6","0","131.0","26.6","0","137.0","56.0","8","68.5","0","71.0","1102.6","0.0","5062922"
"THOMPSON ZOO","55.752","-97.866","MB","-17.0","0","6.3","-1.0","0","-34.5","0","34.1","0","147.0","34.1","0","147.0","61.0","8","","",NA,"1086.4","0.0","5062926"
"WABOWDEN","54.917","-98.650","MB","-16.4","0",NA,"1.0","0","-30.0","0","56.0","0",NA,"56.0","0",NA,"62.0","10","","",NA,"1066.6","0.0","5063041"
"WASKWATIM LAKE","55.550","-98.600","MB","-14.8","0",NA,"1.1","0","-27.4","0","",,NA,"",,NA,"","","","",NA,"1016.7","0.0","5063121"
"NORWAY HOUSE A","53.950","-97.850","MB","-14.2","0","7.3","2.5","0","-28.3","0","19.8","0","75.0","15.3","0","74.0","42.0","6","",,NA,"998.2","0.0","506B047"
"BIG TROUT LAKE READAC","53.816","-89.896","ON","-17.7","0",NA,"-2.1","0","-31.6","0","",,NA,"12.0","1",NA,"","4","",,NA,"1107.4","0.0","6010739"
"EAR FALLS (AUT)","50.631","-93.221","ON","-11.3","0",NA,"0.3","0","-26.0","0","",,NA,"",,NA,"","","",,NA,"906.8","0.0","6012199"
"LANSDOWNE HOUSE (AUT)","52.196","-87.936","ON","-17.5","0",NA,"0.8","0","-36.5","0","2.2","22",NA,"13.6","1",NA,"25.0","3","",,NA,"1100.3","0.0","6014353"
"PEAWANUCK (AUT)","54.983","-85.433","ON","-20.8","0",NA,"-5.3","0","-33.4","0","",,NA,"",,NA,"","","",,NA,"1202.2","0.0","6016295"
"PICKLE LAKE A","51.446","-90.214","ON","-14.5","0","4.8","-1.4","0","-30.0","0","40.0","0","109.0","30.0","0","112.0","25.0","7","",,NA,"1006.9","0.0","6016527"
"RED LAKE A","51.067","-93.793","ON","-13.0","0","5.3","-0.7","0","-30.3","0","51.6","0","145.0","25.8","0","96.0","32.0","9","81.5","0","79.0","962.1","0.0","6016975"
"ATIKOKAN MARMION","48.800","-91.583","ON","-11.6","1",NA,"0.5","0","-28.0","1","29.5","0",NA,"31.1","0",NA,"","11","","",NA,"886.9","0.0","6020384"
"BARWICK","48.633","-93.967","ON","-10.2","0","5.1","3.5","0","-31.0","0","18.4","0","62.0","18.6","0","63.0","","8","","",NA,"874.8","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-10.5","0",NA,"1.2","0","-28.7","0","1.4","21",NA,"",,NA,"42.0","","",,NA,"884.2","0.0","6020LPQ"
"FORT FRANCES A","48.650","-93.433","ON","-10.5","0","4.7","2.5","0","-30.5","0","21.0","0","60.0","21.0","0","60.0","","9","","",NA,"884.0","0.0","6022476"
"MINE CENTRE","48.767","-92.617","ON","-10.8","0","4.5","2.0","0","-31.0","0","33.8","0","110.0","34.0","0","109.0","38.0","9","","",NA,"893.0","0.0","6025203"
"RAINY RIVER","48.717","-94.533","ON","-10.1","0",NA,"5.5","0","-28.0","0","14.0","0",NA,"14.0","0",NA,"21.0","8","","",NA,"871.6","0.0","6026852"
"STRATTON ROMYN","48.700","-94.167","ON","",,NA,"",,"",,"25.8","0",NA,"25.8","0",NA,"26.0","9","","",NA,"","","6028128"
"EMO RADBOURNE","48.683","-93.833","ON","-10.8","0","5.2","2.5","0","-34.0","0","24.0","0","75.0","24.0","0","74.0","30.0","9","","",NA,"893.2","0.0","602K300"
"DRYDEN A","49.833","-92.750","ON","-11.4","0","5.4","0.0","0","-26.5","0","45.4","0","151.0","31.5","0","119.0","34.0","9","",,NA,"910.0","0.0","6032119"
"DRYDEN 'A' (AUT)","49.832","-92.744","ON","-11.8","0",NA,"-0.4","0","-25.5","0","",,NA,"22.0","0",NA,"","7","",,NA,"923.7","0.0","6032120"
"KENORA A","49.790","-94.365","ON","-11.0","0","4.9","0.7","0","-25.2","0","23.7","0","83.0","15.5","0","61.0","34.0","7","",,NA,"899.5","0.0","6034075"
"RAWSON LAKE","49.650","-93.717","ON","-11.1","0","4.5","3.0","0","-27.5","0","22.5","0","67.0","19.1","0","67.0","32.0","5","78.2","0","92.0","901.8","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-12.4","0","4.9","-0.4","0","-27.9","0","45.5","0","128.0","43.5","0","125.0","35.0","11","",,NA,"943.3","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-14.8","0",NA,"2.0","0","-36.8","0","",,NA,"",,NA,"","","",,NA,"1016.5","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-11.7","0",NA,"2.9","0","-30.2","0","",,NA,"39.9","0",NA,"","9","",,NA,"922.0","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-3.6","1",NA,"3.1","1","-14.2","0","",,NA,"",,NA,"","","",,NA,"649.1","0.0","6041222"
"GERALDTON A","49.783","-86.931","ON","-14.6","0","4.0","0.9","0","-37.3","0","53.2","0","124.0","35.2","0","105.0","45.0","10","",,NA,"1011.3","0.0","6042716"
"FLINT","48.350","-89.683","ON","-10.5","0","4.3","6.0","0","-31.0","0","53.0","0","120.0","53.0","0","119.0","","10","","",NA,"883.1","0.0","6042MJ7"
"HEMLO BATTLE MOUNTAIN","48.700","-85.883","ON","-10.5","0",NA,"1.5","0","-31.0","0","13.5","8",NA,"13.5","8",NA,"41.0","6","","",NA,"884.8","0.0","6043452"
"LAKEHEAD UNIVERSITY","48.433","-89.267","ON","-9.6","0",NA,"3.5","0","-27.5","0","57.0","0",NA,"47.2","0",NA,"36.0","10","","",NA,"854.9","0.0","6044298"
"PUKASKWA (AUT)","48.588","-86.295","ON","-10.5","22",NA,"0.2","22","-24.6","22","",,NA,"8.9","23",NA,"","2","",,NA,"256.2","0.0","6046767"
"TERRACE BAY A","48.817","-87.100","ON","-10.8","0",NA,"1.6","0","-30.3","0","69.5","0",NA,"41.8","0",NA,"50.0","10","","",NA,"893.9","0.0","6048231"
"THUNDER BAY A","48.369","-89.327","ON","-11.0","0",NA,"3.4","0","-28.2","0","",,NA,"30.0","1",NA,"","11","",,NA,"898.8","0.0","6048261"
"THUNDER BAY AWOS","48.367","-89.317","ON","-11.0","0",NA,"3.4","0","-28.2","0","",,NA,"30.0","1",NA,"","11","",,NA,"898.8","0.0","6048264"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-9.7","0","4.1","5.5","0","-27.8","0","73.1","0","118.0","73.1","0","118.0","57.0","13","","",NA,"857.4","0.0","6048864"
"UPSALA (AUT)","49.033","-90.467","ON","-12.7","11",NA,"-0.6","11","-29.8","9","",,NA,"",,NA,"","","",,NA,"614.5","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-9.1","3",NA,"1.4","3","-22.5","2","",,NA,"",,NA,"","","",,NA,"757.5","0.0","6049443"
"WHITEFISH LAKE","48.283","-89.917","ON","-9.9","0","4.9","4.5","0","-29.5","0","66.2","0","125.0","67.2","0","126.0","50.0","17","","",NA,"866.0","0.0","6049466"
"KATATOTA ISLAND (AUT)","49.713","-88.332","ON","-13.2","3",NA,"4.9","3","-30.9","1","",,NA,"",,NA,"","","",,NA,"872.3","0.0","604M002"
"ELLIOT LAKE A","46.351","-82.561","ON","-8.5","0",NA,"2.4","0","-25.0","0","72.7","0",NA,"63.7","0",NA,"67.0","9","",,NA,"820.8","0.0","6052259"
"SAULT STE MARIE 2","46.533","-84.333","ON","-6.5","0","3.0","3.5","0","-22.5","0","64.0","0","71.0","71.5","0","73.0","53.0","14","","",NA,"758.2","0.0","6057590"
"SAULT STE MARIE A","46.483","-84.509","ON","-7.2","0","2.7","2.2","0","-25.8","0","57.8","0","72.0","39.8","0","62.0","34.0","12","",,NA,"781.9","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-10.2","0","3.8","1.7","0","-26.5","0","66.4","0","92.0","47.8","0","86.0","63.0","11","",,NA,"874.0","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-6.8","0",NA,"3.4","0","-18.8","0","",,NA,"",,NA,"","","",,NA,"769.7","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-12.4","0","3.2","2.4","0","-30.3","0","54.3","0","98.0","39.0","0","75.0","51.0","13","",,NA,"942.5","0.0","6061361"
"CONISTON STP","46.483","-80.850","ON","-9.3","9",NA,"2.0","6","-34.0","7","70.0","0","131.0","70.0","0","109.0","","13","","",NA,"600.9","0.0","6061850"
"MASSEY","46.193","-82.025","ON","-9.2","0","1.9","1.5","0","-31.0","0","60.0","0","118.0","60.0","0","102.0","62.0","11","","",NA,"843.0","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-10.0","0","2.0","1.0","0","-30.0","0","101.8","0","161.0","101.8","0","126.0","78.0","14","","",NA,"868.2","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-10.5","0","2.5","0.6","0","-23.1","0","75.6","0","127.0","64.1","0","103.0","57.0","12","61.4","0","71.0","883.6","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-13.6","0",NA,"0.0","0","-37.0","0","53.8","0",NA,"41.2","0",NA,"","12","","",NA,"981.1","0.0","6070QK6"
"EARLTON AWOS","47.695","-79.849","ON","-13.7","0",NA,"1.7","0","-30.9","0","",,NA,"11.5","0",NA,"","6","",,NA,"982.7","0.0","6072224"
"EARLTON A","47.700","-79.850","ON","-13.4","0","2.8","1.5","0","-33.0","0","33.4","0","71.0","27.3","0","58.0","40.0","7","",,NA,"974.7","0.0","6072225"
"KAPUSKASING CDA","49.400","-82.433","ON","-14.2","0","4.3","0.0","0","-37.5","0","46.6","0","87.0","38.3","0","75.0","34.0","10","66.2","0","85.0","999.5","0.0","6073960"
"KAPUSKASING A","49.414","-82.468","ON","-14.6","0","3.3","1.1","0","-35.7","0","55.4","0","100.0","39.0","0","81.0","70.0","11","",,NA,"1011.7","0.0","6073975"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-14.3","19",NA,"0.2","16","-27.1","18","4.6","18",NA,"6.1","20",NA,"","2","",,NA,"387.5","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-13.9","0",NA,"0.9","0","-30.3","0","",,NA,"41.3","0",NA,"58.0","10","","",NA,"989.0","0.0","6074211"
"MOOSONEE UA","51.267","-80.650","ON","-16.7","0","3.3","0.0","0","-34.0","0","32.9","0","82.0","28.4","0","86.0","40.0","7","78.8","0","84.0","1075.0","0.0","6075425"
"MOOSONEE A","51.291","-80.608","ON","-17.1","0",NA,"0.0","0","-33.3","0","",,NA,"11.0","0",NA,"","4","",,NA,"1089.4","0.0","6075428"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-14.6","2",NA,"1.6","1","-37.8","1","",,NA,"",,NA,"","","",,NA,"945.4","0.0","6075543"
"PORCUPINE ONT HYDRO","48.467","-81.267","ON","-12.6","0","4.1","2.5","0","-30.0","0","52.0","0","76.0","52.0","0","74.0","","12","","",NA,"949.5","0.0","6076572"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-13.5","0","3.3","2.8","0","-29.0","0","36.2","0","63.0","26.4","0","51.0","42.0","7","",,NA,"977.4","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-9.4","0","2.2","0.5","0","-29.5","0","75.2","0","91.0","84.6","0","79.0","71.0","17","","",NA,"849.9","0.0","6082178"
"FRENCH R CHAUDIERE DAM","46.133","-80.017","ON","-8.1","9",NA,"0.0","3","-25.0","9","76.0","0",NA,"76.0","0",NA,"","15","","",NA,"573.6","0.0","6082612"
"NORTH BAY A","46.364","-79.423","ON","-10.5","0","2.0","0.0","0","-24.2","0","86.6","0","133.0","61.8","0","90.0","66.0","14","66.1","0","77.0","883.3","0.0","6085700"
"STURGEON FALLS","46.367","-79.933","ON","",,NA,"",,"",,"66.1","0",NA,"66.7","0",NA,"","15","","",NA,"","","6088144"
"GORE BAY A","45.883","-82.567","ON","-8.1","0",NA,"2.1","0","-26.3","0","",,NA,"33.0","0",NA,"","13","",,NA,"809.7","0.0","6092925"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-4.1","0",NA,"5.7","0","-16.4","0","",,NA,"23.0","1",NA,"","6","",,NA,"684.1","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-7.7","0",NA,"2.0","0","-26.0","0","57.0","0",NA,"58.6","0",NA,"86.0","14","","",NA,"798.1","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-9.2","0",NA,"1.5","0","-27.0","0","56.8","0",NA,"56.8","0",NA,"52.0","9","","",NA,"842.2","0.0","6100285"
"AVONMORE","45.170","-74.971","ON","-9.9","0","0.5","2.0","0","-30.0","0","69.6","0","137.0","71.6","0","92.0","","14","","",NA,"864.9","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-6.6","0","1.2","2.0","0","-22.0","0","50.8","0","104.0","50.8","0","65.0","","13","","",NA,"762.1","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-9.7","0","2.0","1.5","0","-27.0","0","49.5","0","117.0","38.1","0","69.0","51.0","8","","",NA,"860.1","0.0","6101335"
"COMBERMERE","45.367","-77.617","ON","-9.6","0","2.0","1.0","0","-27.0","0","60.0","0","131.0","60.0","0","95.0","61.0","12","","",NA,"855.3","0.0","6101820"
"CORNWALL","45.016","-74.749","ON","-7.2","0","1.3","3.0","0","-21.0","0","40.7","0","86.0","44.7","0","59.0","35.0","11","","",NA,"781.2","0.0","6101874"
"DALHOUSIE MILLS","45.317","-74.467","ON","-10.3","0","0.8","2.0","0","-30.5","0","83.5","0","140.0","93.5","0","102.0","","19","","",NA,"876.9","0.0","6101958"
"GODFREY","44.567","-76.633","ON","-9.0","19","-0.5","5.0","19","-26.0","18","18.2","7",NA,"18.2","7",NA,"","4","","",NA,"323.4","0.0","6102857"
"DRUMMOND CENTRE","45.032","-76.253","ON","-8.9","2","0.9","2.5","1","-27.0","2","55.4","0","127.0","55.6","0","82.0","52.0","9","","",NA,"779.6","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-5.9","0",NA,"5.4","0","-20.2","0","",,NA,"",,NA,"","","",,NA,"740.7","0.0","6103024"
"HARTINGTON IHD","44.428","-76.690","ON","-7.0","0","1.3","4.0","0","-23.5","0","58.0","0","136.0","65.6","0","87.0","26.0","15","","",NA,"775.2","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-8.5","0",NA,"2.2","0","-26.0","0","",,NA,"17.5","17",NA,"","3","","",NA,"822.8","0.0","6104027"
"KINGSTON PUMPING STATION","44.244","-76.481","ON","-5.5","0","1.5","4.5","0","-20.0","0","50.0","0","101.0","55.8","0","68.0","27.0","13","","",NA,"729.2","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-6.8","10","1.6","4.5","7","-24.0","7","29.2","0","74.0","32.0","0","45.0","37.0","8","","",NA,"521.1","0.0","6104725"
"MORRISBURG","44.924","-75.188","ON","-8.9","0","0.7","2.0","0","-28.0","0","43.4","0","100.0","44.8","0","62.0","","13","","",NA,"833.2","0.0","6105460"
"OAK VALLEY","45.001","-75.365","ON","-9.8","0",NA,"4.0","0","-30.0","0","56.6","0",NA,"56.6","0",NA,"","12","","",NA,"861.0","0.0","6105730"
"OMPAH","44.974","-76.856","ON","-9.2","0",NA,"1.0","0","-28.0","0","55.0","0",NA,"55.0","0",NA,"61.0","13","","",NA,"844.0","0.0","6105760"
"OMPAH-SEITZ","45.054","-76.784","ON","-8.5","0",NA,"1.5","0","-24.0","0","51.1","0",NA,"51.1","0",NA,"66.0","12","","",NA,"821.8","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-9.2","0","1.0","1.4","0","-25.3","0","52.8","0","119.0","35.3","0","56.0","44.0","8","73.2","0","74.0","843.5","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-9.6","0",NA,"1.6","0","-25.5","0","",,NA,"19.6","10",NA,"43.0","5","",,NA,"854.1","0.0","6105978"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-9.4","0","1.0","-0.2","0","-22.5","0","59.0","0","110.0","44.9","0","69.0","75.0","9","",,NA,"848.2","0.0","6106000"
"PEMBROKE SE","45.750","-76.983","ON","-9.9","0",NA,"2.0","0","-27.5","0","61.0","0",NA,"61.0","0",NA,"52.0","15","","",NA,"865.1","0.0","6106369"
"PETAWAWA A","45.950","-77.317","ON","-11.5","0",NA,"1.5","0","-31.5","0","",,NA,"35.5","0",NA,"","9","",,NA,"915.6","0.0","6106398"
"RUSSELL","45.263","-75.359","ON","-9.1","0","1.0","3.0","0","-27.5","0","63.0","0","131.0","63.0","0","84.0","55.0","11","","",NA,"841.6","0.0","6107247"
"ST. ALBERT","45.277","-75.056","ON","-10.5","0","-0.3","1.5","0","-30.5","0","68.0","0","132.0","68.0","0","81.0","","12","","",NA,"882.3","0.0","6107276"
"SANDHURST","44.133","-76.883","ON","-5.5","0",NA,"4.5","0","-21.5","0","52.6","0",NA,"60.6","0",NA,"25.0","11","","",NA,"729.6","0.0","6107434"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-9.9","0",NA,"1.0","0","-27.5","0","53.6","0",NA,"49.8","0",NA,"54.0","10","","",NA,"864.6","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-4.7","0","1.8","4.5","0","-24.0","0","33.7","0","96.0","43.5","0","81.0","40.0","9","","",NA,"702.6","0.0","6110218"
"BARRIE (AUT)","44.383","-79.783","ON","-6.7","0",NA,"1.6","0","-25.7","0","",,NA,"0.0","1",NA,"","0","",,NA,"764.3","0.0","6110552"
"BARRIE WPCC","44.376","-79.690","ON","-5.1","0","2.6","4.0","0","-21.0","0","38.0","0","58.0","43.2","0","52.0","30.0","14","","",NA,"715.8","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-9.0","6","1.7","2.5","6","-32.0","6","80.0","0","93.0","96.4","0","84.0","67.0","16","","",NA,"674.2","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-6.2","0",NA,"3.6","0","-24.8","0","",,NA,"60.5","1",NA,"","15","",,NA,"751.5","0.0","6110617"
"BRITT (AUT)","45.800","-80.533","ON","-21.2","30",NA,"-13.0","30","-29.4","30","",,NA,"",,NA,"","","",,NA,"39.2","0.0","6110967"
"CHATSWORTH","44.395","-80.906","ON","-5.3","0","1.6","2.5","0","-26.0","0","63.6","0","68.0","68.6","0","59.0","","18","","",NA,"722.2","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-7.0","8",NA,"3.5","6","-23.5","5","60.6","0",NA,"70.8","0",NA,"52.0","17","44.0","0",NA,"574.1","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-3.2","0",NA,"4.5","0","-19.0","0","",,NA,"",,NA,"","","",,NA,"657.9","0.0","6111792"
"COOKSTOWN","44.207","-79.695","ON","-6.4","0","1.5","3.0","0","-28.0","0","32.6","0","87.0","36.7","0","65.0","35.0","10","","",NA,"756.1","0.0","6111859"
"DORSET MOE","45.217","-78.933","ON","-8.8","0","1.8","2.5","0","-31.5","0","77.8","0","106.0","69.4","0","74.0","61.0","14","","",NA,"831.2","0.0","6112072"
"DUNCHURCH","45.617","-79.883","ON","-9.4","0","1.7","1.5","0","-32.0","0","62.6","0","77.0","64.6","0","62.0","69.0","14","","",NA,"849.1","0.0","6112133"
"DURHAM","44.183","-80.817","ON","-5.6","0","1.5","2.5","0","-22.0","0","47.0","0","58.0","62.0","0","60.0","36.0","14","","",NA,"730.3","0.0","6112171"
"ESSA ONT HYDRO","44.350","-79.817","ON","-5.7","0","1.7","3.0","0","-26.0","0","45.5","0","78.0","47.9","0","63.0","","15","","",NA,"735.5","0.0","6112340"
"HANOVER","44.116","-81.006","ON","-5.6","0","1.2","3.5","0","-25.0","0","51.5","0","62.0","75.4","0","69.0","","15","","",NA,"733.0","0.0","6113329"
"HONEY HBR BEAUSOLEIL","44.850","-79.867","ON","-6.3","0",NA,"3.6","0","-24.8","0","",,NA,"62.7","0",NA,"","16","","",NA,"751.8","0.0","6113490"
"HUNTSVILLE WPCP","45.350","-79.167","ON","-8.0","8","2.2","2.0","6","-31.0","6","68.1","0","91.0","74.1","0","80.0","50.0","13","","",NA,"598.5","0.0","6113663"
"LAGOON CITY","44.547","-79.217","ON","-7.3","0",NA,"2.5","0","-26.5","0","",,NA,"",,NA,"","","",,NA,"782.8","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-6.7","0","1.8","3.0","0","-27.0","0","40.5","0","46.0","43.5","0","40.0","34.0","12","","",NA,"764.8","0.0","6115127"
"MIDLAND HURONIA A","44.683","-79.933","ON","-5.8","1",NA,"3.0","0","-24.0","1","47.0","0",NA,"50.0","0",NA,"","18","","",NA,"712.7","0.0","6115130"
"MOONSTONE","44.633","-79.667","ON","-6.4","0",NA,"4.5","0","-27.5","0","62.2","0",NA,"73.4","0",NA,"42.0","17","","",NA,"756.1","0.0","6115389"
"MUSKOKA A","44.967","-79.300","ON","-8.6","0","1.7","2.5","0","-29.1","0","74.7","0","86.0","64.1","0","69.0","47.0","13","",,NA,"824.3","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-6.4","0",NA,"4.0","0","-23.5","0","64.4","0",NA,"74.4","0",NA,"59.0","15","","",NA,"757.4","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-3.8","0","1.7","4.0","0","-19.5","0","69.7","0","69.0","124.9","0","97.0","","21","","",NA,"674.7","0.0","6116132"
"PORT LAW","44.250","-80.467","ON","-7.0","0",NA,"1.0","0","-25.0","0","98.0","0",NA,"114.0","0",NA,"41.0","21","","",NA,"775.7","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-13.4","20","-1.1","-0.5","20","-30.5","20","20.6","9",NA,"20.6","9",NA,"","4","","",NA,"345.3","0.0","6116702"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"26.0","0",NA,"28.0","0",NA,"49.0","14","","",NA,"","","6116718"
"PROTON STATION","44.167","-80.517","ON","-7.3","0","1.0","0.5","0","-27.5","0","66.4","0","80.0","77.6","0","72.0","42.0","17","","",NA,"783.3","0.0","6116750"
"ROCKLYN","44.467","-80.633","ON","-6.3","0",NA,"2.0","0","-24.5","0","119.0","0",NA,"140.7","0",NA,"75.0","21","","",NA,"751.9","0.0","6117169"
"SHANTY BAY","44.399","-79.633","ON","-6.3","0","1.4","2.5","0","-26.5","0","47.0","0","68.0","57.4","0","65.0","52.0","17","","",NA,"753.3","0.0","6117684"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"71.2","0",NA,"71.2","0",NA,"61.0","14","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-6.4","0","0.7","3.0","0","-25.5","0","38.0","0","97.0","42.0","0","65.0","38.0","11","","",NA,"755.9","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-5.0","0",NA,"3.5","0","-20.5","0","91.8","0",NA,"110.0","0",NA,"42.0","17","","",NA,"714.2","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-4.9","0","1.4","2.6","0","-22.8","0","53.3","0","48.0","63.6","0","64.0","22.0","16","36.6","0","68.0","709.0","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-6.1","0",NA,"2.5","0","-24.0","0","70.5","0",NA,"87.9","0",NA,"","19","","",NA,"746.5","0.0","6119511"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-4.6","1",NA,"2.8","1","-15.1","1","",,NA,"",,NA,"","","",,NA,"678.2","0.0","6119M51"
"EGBERT CS","44.233","-79.783","ON","-4.2","2",NA,"5.1","2","-23.7","2","1.0","30",NA,"23.8","9",NA,"","5","55.1","6",NA,"645.0","0.0","611E001"
"GLOUCESTER POOL","44.817","-79.683","ON","-6.5","0",NA,"3.0","0","-26.5","0","42.6","0",NA,"49.8","0",NA,"32.0","10","","",NA,"759.1","0.0","611G001"
"THORNBURY SLAMA","44.574","-80.485","ON","-4.3","0","2.0","3.0","0","-18.5","0","58.2","0","74.0","82.4","0","82.0","","19","","",NA,"691.5","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-5.5","0","1.2","3.5","0","-25.0","0","32.4","0","84.0","32.5","0","61.0","37.0","9","33.6","0","54.0","729.0","0.0","611KBE0"
"GRAVENHURST BEAVER CREEK","44.967","-79.300","ON","-9.6","0",NA,"1.5","0","-33.0","0","65.0","0",NA,"73.0","0",NA,"41.0","18","","",NA,"856.0","0.0","611S002"
"BLYTH","43.718","-81.384","ON","-5.9","0","1.1","2.0","0","-21.5","0","51.0","0","49.0","73.0","0","56.0","","11","","",NA,"739.8","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-4.9","0",NA,"3.3","0","-22.7","0","",,NA,"",,NA,"36.0","","",,NA,"710.0","0.0","6121940"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-3.8","0",NA,"2.3","0","-14.0","0","",,NA,"0.0","1",NA,"","0","",,NA,"674.9","0.0","61219J2"
"EXETER","43.350","-81.500","ON","-5.3","0","0.2","2.5","0","-21.5","0","43.6","0","77.0","58.4","0","70.0","","12","","",NA,"723.4","0.0","6122370"
